id,neighborhood,latitude,longitude,price,size_in_sqft,price_per_sqft,no_of_bedrooms,no_of_bathrooms,quality,amenities,unfurnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,concierge,kitchen_appliances,lobby_in_building,maid_service,maids_room,pets_allowed,private_garden,private_gym,private_jacuzzi,private_pool,security,shared_gym,shared_pool,shared_spa,study,vastu_compliant,view_of_landmark,view_of_water,walk_in_closet
8281705,Dubai,25.211851,55.418617,35000,650,53.85,1,2,Low,"unfurnished,built_in_wardrobes,covered_parking,security,shared_pool,",True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
8667039,Dubai,25.097628,55.1754,85000,700,121.43,1,1,Medium,"furnished,balcony,built_in_wardrobes,central_ac,concierge,covered_parking,kitchen_appliances,security,shared_gym,shared_pool,shared_spa,view_of_landmark,",True,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,False,False
8767876,Jumeirah Beach Residence,25.07715,55.135515,120000,1286,93.31,2,3,Medium,"unfurnished,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,pets_allowed,security,shared_gym,shared_pool,",True,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False
8282230,Dubai Sports City,25.024463,55.212097,215000,2700,79.63,4,4,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,maids_room,pets_allowed,private_garden,security,shared_gym,shared_pool,",True,True,False,True,True,True,False,False,False,False,False,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False
8722305,Al Muhaisnah,25.277877,55.409787,49500,1300,38.08,2,3,Low,"unfurnished,balcony,built_in_wardrobes,central_ac,shared_gym,shared_pool,",True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
7746033,Dubai Healthcare City,25.234039,55.323927,145000,1076,134.76,1,1,High,"furnished,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,concierge,covered_parking,kitchen_appliances,lobby_in_building,security,shared_gym,shared_pool,shared_spa,study,view_of_landmark,view_of_water,walk_in_closet,",True,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,True,True,True,True,False,True,True,True
8724443,Dubai,25.21977,55.26466,46001,708,64.97,1,2,Low,"unfurnished,central_ac,covered_parking,",True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8916954,Arjan,25.061327,55.243327,54000,464,116.38,0,1,Medium,"furnished,balcony,built_in_wardrobes,central_ac,concierge,covered_parking,kitchen_appliances,lobby_in_building,security,shared_gym,shared_pool,view_of_landmark,",True,True,False,True,True,False,False,True,True,True,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False
8921128,Downtown Dubai,25.200879,55.276331,1099000,2840,386.97,4,5,High,"furnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,concierge,covered_parking,kitchen_appliances,maids_room,private_jacuzzi,shared_gym,shared_pool,study,view_of_water,",True,True,False,True,True,True,False,True,True,False,False,True,False,False,False,True,False,False,True,True,False,True,False,False,True,False
8919142,Arjan,25.061327,55.243327,54000,464,116.38,0,1,Medium,"furnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,concierge,covered_parking,kitchen_appliances,lobby_in_building,security,shared_gym,shared_pool,",True,True,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
8919153,Arjan,25.061327,55.243327,50000,501,99.8,0,1,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,concierge,covered_parking,kitchen_appliances,lobby_in_building,security,shared_gym,shared_pool,",True,True,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
8924089,Jumeirah Beach Residence,25.072291,55.13028,115000,1323,86.92,2,3,Medium,"unfurnished,balcony,covered_parking,security,shared_gym,shared_pool,view_of_landmark,view_of_water,",True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,True,False
8917295,Al Barsha,25.0701,55.246274,40000,416,96.15,0,1,Medium,"furnished,balcony,built_in_wardrobes,central_ac,concierge,covered_parking,kitchen_appliances,lobby_in_building,security,shared_gym,view_of_landmark,",True,True,False,True,True,False,False,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
7920893,Al Satwa,25.219569,55.276666,99750,458,217.79,0,1,Low,"furnished,built_in_wardrobes,central_ac,childrens_play_area,",True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8899967,The Villa,25.084092,55.356254,340000,10000,34,5,5,Low,"balcony,private_garden,private_pool,",False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
8911285,Arabian Ranches 2,25.035761,55.274041,370000,4354,84.98,4,5,Low,"unfurnished,balcony,built_in_wardrobes,maids_room,",True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8905433,Al Barari,25.099571,55.319653,1200000,12713,94.39,5,7,Medium,"furnished,balcony,built_in_wardrobes,central_ac,covered_parking,maids_room,pets_allowed,private_garden,private_pool,",True,True,False,True,True,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False
8890545,Dubai,25.248823,55.305898,42000,850,49.41,1,2,Low,"unfurnished,balcony,security,",True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
8652846,Dubai,25.214468,55.428086,48000,1042,46.07,1,1,Low,"unfurnished,balcony,covered_parking,private_garden,private_pool,shared_pool,",True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
8652813,Dubai,25.219538,55.419934,45000,1307,34.43,1,2,Low,"unfurnished,balcony,built_in_wardrobes,covered_parking,security,shared_pool,",True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
8881727,Business Bay,25.186682,55.282568,59999,500,120,1,1,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,covered_parking,kitchen_appliances,security,shared_gym,shared_pool,",True,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
8702570,Al Barsha,25.113498,55.20036,60000,900,66.67,1,2,Medium,"unfurnished,built_in_wardrobes,central_ac,concierge,covered_parking,kitchen_appliances,lobby_in_building,security,shared_gym,shared_spa,walk_in_closet,",True,False,False,True,True,False,False,True,True,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True
8281325,Dubai,25.219538,55.419934,59000,1399,42.17,2,2,Low,"unfurnished,balcony,built_in_wardrobes,covered_parking,security,shared_pool,",True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
8832510,Business Bay,25.178582,55.26624,125000,1177,106.2,2,3,Medium,"furnished,balcony,central_ac,covered_parking,kitchen_appliances,security,shared_gym,shared_pool,shared_spa,view_of_water,walk_in_closet,",True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,True,True
8840151,Dubai Hills Estate,25.097805,55.245773,80000,722,110.8,2,1,Low,"unfurnished,balcony,",True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8625353,Dubai Land,25.078303,55.357562,99999,1768,56.56,3,3,Medium,"unfurnished,built_in_wardrobes,central_ac,covered_parking,maids_room,pets_allowed,security,shared_pool,",True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False
8740058,The Views,25.090953,55.169542,170000,1734,98.04,3,2,Low,"balcony,view_of_water,",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8847973,Jumeirah Lake Towers,25.079501,55.151503,145000,2044,70.94,2,4,Low,"balcony,view_of_landmark,view_of_water,",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
8903887,Arabian Ranches 2,25.037109,55.275686,220000,2143,102.66,4,4,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,covered_parking,maids_room,pets_allowed,private_garden,security,shared_gym,shared_pool,",True,True,False,True,True,False,False,False,False,False,False,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False
8936029,Discovery Gardens,25.031347,55.157311,36999,495,74.75,0,1,Low,"unfurnished,built_in_wardrobes,central_ac,security,shared_pool,",True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
8935943,Discovery Gardens,25.031347,55.157311,43000,861,49.94,1,2,Low,"unfurnished,built_in_wardrobes,central_ac,childrens_play_area,security,",True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
8822207,DAMAC Hills,25.024108,55.242908,30000,432,69.44,0,1,Medium,"unfurnished,balcony,childrens_play_area,covered_parking,kitchen_appliances,lobby_in_building,shared_gym,shared_pool,",True,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
8942971,Dubai Sports City,25.039066,55.220697,59000,1290,45.74,1,2,Medium,"furnished,balcony,built_in_wardrobes,covered_parking,security,shared_gym,shared_pool,shared_spa,",True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
8942072,The Springs,25.055492,55.183275,225000,2693,83.55,3,2,Medium,"unfurnished,balcony,central_ac,covered_parking,maids_room,private_garden,security,study,",True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
8480418,Dubai,25.038973,55.143894,70000,1463,47.85,2,3,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,lobby_in_building,pets_allowed,security,",True,True,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
8943013,Dubai Marina,25.090418,55.14874,130000,1420,91.55,2,3,High,"unfurnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,concierge,covered_parking,kitchen_appliances,lobby_in_building,security,shared_gym,shared_pool,shared_spa,view_of_landmark,view_of_water,",True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,True,True,True,True,False,False,True,True,False
8652816,Dubai,25.219538,55.419934,67000,1255,53.39,2,2,Medium,"unfurnished,balcony,built_in_wardrobes,covered_parking,pets_allowed,private_pool,security,shared_pool,",True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False
8652820,Dubai,25.219538,55.419934,52000,1205,43.15,1,2,Medium,"unfurnished,balcony,built_in_wardrobes,covered_parking,pets_allowed,private_pool,security,shared_pool,",True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False
8941006,Barsha Heights (Tecom),25.094923,55.178466,95000,1550,61.29,2,3,Medium,"partly_furnished,balcony,built_in_wardrobes,central_ac,concierge,covered_parking,kitchen_appliances,pets_allowed,security,shared_gym,shared_pool,",False,True,False,True,True,False,False,True,True,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False
8940729,Jumeirah Village Circle,25.064717,55.207568,44990,628,71.64,1,2,High,"unfurnished,balcony,barbecue_area,central_ac,childrens_play_area,childrens_pool,concierge,covered_parking,kitchen_appliances,lobby_in_building,pets_allowed,security,shared_gym,shared_pool,view_of_landmark,view_of_water,walk_in_closet,",True,True,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False,True,True,True,False,False,False,True,True,True
8940638,Al Barsha,25.112723,55.191185,78999,1355,58.3,2,2,Medium,"unfurnished,balcony,built_in_wardrobes,concierge,covered_parking,shared_gym,shared_pool,",True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
8940794,Meadows,25.062296,55.161817,380000,4100,92.68,4,3,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,covered_parking,maids_room,pets_allowed,security,view_of_landmark,walk_in_closet,",True,True,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True
8933299,Arjan,25.060419,55.240591,32000,450,71.11,0,1,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,concierge,covered_parking,lobby_in_building,security,shared_pool,view_of_landmark,",True,True,False,True,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
8928691,Remraam,25.001435,55.25621,63000,1009,62.44,2,2,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,covered_parking,pets_allowed,shared_gym,shared_pool,",True,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
8938528,Emirates Hills,25.070257,55.167117,2100000,16000,131.25,7,7,Medium,"furnished,balcony,barbecue_area,built_in_wardrobes,central_ac,maids_room,private_garden,private_jacuzzi,private_pool,study,",True,True,True,True,True,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False
8937717,The Roots DAMAC Hills 2,24.995445,55.391532,85000,1882,45.16,3,5,High,"unfurnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,covered_parking,pets_allowed,security,shared_gym,shared_pool,shared_spa,vastu_compliant,view_of_water,walk_in_closet,",True,True,True,True,True,True,True,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False,True,False,True,True
8939847,Arabian Ranches 2,25.036947,55.266466,300000,6873,43.65,5,6,High,"unfurnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,maid_service,maids_room,pets_allowed,security,shared_gym,shared_pool,shared_spa,view_of_landmark,",True,True,True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,True,True,True,True,False,False,True,False,False
8939608,Jumeirah Park,25.048107,55.154445,420000,4680,89.74,5,6,Medium,"unfurnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,pets_allowed,private_garden,private_jacuzzi,security,",True,True,True,True,True,True,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False
8940230,Umm Suqeim,25.136864,55.188892,87500,843,103.8,1,1,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,covered_parking,lobby_in_building,pets_allowed,shared_gym,shared_pool,shared_spa,",True,True,False,True,True,True,True,False,False,True,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False
8939154,Al Barsha,25.110733,55.205449,90000,2000,45,3,3,Low,"unfurnished,balcony,central_ac,covered_parking,shared_gym,shared_pool,",True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
8938950,Dubai Land,25.0745,55.354889,140000,2475,56.57,4,5,Medium,"unfurnished,balcony,built_in_wardrobes,childrens_play_area,maids_room,pets_allowed,private_garden,shared_pool,",True,True,False,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False
8939675,Dubai Creek Harbour (The Lagoons),25.209767,55.345908,75000,678,110.62,1,1,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,security,shared_gym,shared_pool,",True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
8935918,Dubai Hills Estate,25.114436,55.248055,60000,500,120,1,1,Medium,"partly_furnished,balcony,built_in_wardrobes,central_ac,kitchen_appliances,security,shared_gym,shared_pool,view_of_landmark,",False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False
8933854,Al Kifaf,25.233787,55.294217,80000,989,80.89,1,2,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,concierge,covered_parking,security,shared_gym,shared_pool,view_of_landmark,",True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False
8932726,DIFC,25.207533,55.277978,380000,3247,117.03,3,4,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,concierge,maids_room,shared_pool,view_of_water,",True,True,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
8933214,Jumeirah,25.197186,55.241847,350000,5500,63.64,5,6,Medium,"furnished,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,kitchen_appliances,maids_room,pets_allowed,private_pool,",True,False,False,True,True,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False
8918806,Arjan,25.061327,55.243327,54000,464,116.38,0,1,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,concierge,covered_parking,lobby_in_building,security,shared_gym,view_of_landmark,",True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
8943353,Dubai Marina,25.089393,55.147796,75000,732,102.46,1,2,High,"partly_furnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,concierge,covered_parking,kitchen_appliances,lobby_in_building,pets_allowed,security,shared_gym,shared_pool,shared_spa,vastu_compliant,view_of_landmark,walk_in_closet,",False,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,True,True,True,True,False,True,True,False,True
8918822,Arjan,25.061327,55.243327,45000,501,89.82,0,1,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,concierge,covered_parking,kitchen_appliances,lobby_in_building,security,shared_gym,shared_pool,view_of_landmark,",True,True,False,True,True,False,False,True,True,True,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False
8919135,Arjan,25.061327,55.243327,50000,501,99.8,0,1,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,concierge,covered_parking,kitchen_appliances,lobby_in_building,security,shared_gym,shared_pool,view_of_landmark,",True,True,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False
8919109,Arjan,25.061327,55.243327,54000,467,115.63,0,1,Medium,"furnished,balcony,built_in_wardrobes,central_ac,concierge,covered_parking,kitchen_appliances,lobby_in_building,security,shared_gym,view_of_landmark,",True,True,False,True,True,False,False,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
8930940,Dubai Sports City,25.040218,55.218476,27999,380,73.68,0,1,Medium,"furnished,built_in_wardrobes,covered_parking,kitchen_appliances,security,shared_gym,shared_pool,view_of_landmark,",True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False
8930337,Sheikh Zayed Road,25.211706,55.274342,165000,1800,91.67,3,4,Medium,"furnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,concierge,covered_parking,kitchen_appliances,shared_gym,shared_pool,view_of_water,",True,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
8932037,Dubai Creek Harbour (The Lagoons),25.208625,55.345967,73990,736,100.53,1,2,High,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,concierge,covered_parking,lobby_in_building,pets_allowed,security,shared_gym,shared_pool,view_of_landmark,view_of_water,",True,True,False,True,True,True,False,True,False,True,False,False,True,False,False,False,False,True,True,True,False,False,False,True,True,False
8931226,Dubai Sports City,25.040218,55.218476,29999,430,69.77,0,1,Medium,"furnished,balcony,built_in_wardrobes,concierge,covered_parking,kitchen_appliances,security,shared_gym,shared_pool,shared_spa,view_of_landmark,",True,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,False,False
8930967,Dubai Sports City,25.039066,55.220697,38999,620,62.9,0,1,Medium,"furnished,balcony,built_in_wardrobes,concierge,covered_parking,kitchen_appliances,security,shared_gym,shared_pool,shared_spa,view_of_landmark,",True,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,False,False
8872924,Al Satwa,25.236945,55.279336,61999,1077,57.57,2,2,Low,"unfurnished,balcony,built_in_wardrobes,central_ac,covered_parking,security,",True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
8931293,Arabian Ranches 2,25.033944,55.277891,195000,2150,90.7,4,4,High,"unfurnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,covered_parking,maids_room,pets_allowed,private_garden,private_pool,security,shared_pool,view_of_landmark,",True,True,True,True,True,True,True,False,False,False,False,True,True,True,False,False,True,True,False,True,False,False,False,True,False,False
8930808,Dubai Creek Harbour (The Lagoons),25.206405,55.347177,113000,1100,102.73,2,2,High,"unfurnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,concierge,covered_parking,pets_allowed,security,shared_gym,shared_pool,vastu_compliant,view_of_landmark,view_of_water,walk_in_closet,",True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,True,True,True,False,False,True,True,True,True
8930517,Dubai Industrial Park,24.876184,55.049577,32000,850,37.65,1,2,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,covered_parking,security,shared_pool,",True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
8930948,Dubai Sports City,25.040218,55.218476,27999,400,70,0,1,Medium,"furnished,balcony,built_in_wardrobes,covered_parking,kitchen_appliances,security,shared_gym,shared_pool,shared_spa,view_of_landmark,view_of_water,",True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,True,False
8931074,Arabian Ranches,25.05003,55.252734,460000,4849,94.86,5,5,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,maids_room,private_garden,",True,True,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
8931207,Dubai Sports City,25.040218,55.218476,29999,430,69.77,0,1,Medium,"furnished,balcony,built_in_wardrobes,covered_parking,kitchen_appliances,security,shared_gym,shared_pool,shared_spa,view_of_landmark,",True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,False,False
8943292,Arjan,25.066084,55.238239,29000,525,55.24,0,1,Medium,"unfurnished,balcony,built_in_wardrobes,covered_parking,security,shared_gym,shared_pool,shared_spa,",True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
8858686,Al Muhaisnah,25.27494,55.41698,37499,911,41.16,1,1,Low,"unfurnished,balcony,built_in_wardrobes,central_ac,security,",True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
8705426,Deira,25.287959,55.333033,69777,2190,31.86,3,4,Medium,"unfurnished,barbecue_area,built_in_wardrobes,central_ac,covered_parking,kitchen_appliances,maids_room,security,",True,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
8929545,Motor City,25.044866,55.2481,56000,943,59.38,1,2,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,kitchen_appliances,pets_allowed,security,shared_gym,shared_pool,walk_in_closet,",True,True,False,True,True,True,False,False,True,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,True
8929007,Palm Jumeirah,25.114275,55.139764,230000,1125,204.44,1,2,Medium,"furnished,central_ac,concierge,covered_parking,kitchen_appliances,maid_service,security,shared_gym,shared_pool,shared_spa,view_of_landmark,view_of_water,",True,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,True,True,True,True,False,False,True,True,False
8929030,Business Bay,25.193451,55.26512,134990,1200,112.49,2,3,High,"unfurnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,concierge,covered_parking,kitchen_appliances,lobby_in_building,maid_service,security,shared_gym,vastu_compliant,view_of_landmark,view_of_water,walk_in_closet,",True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,True,True,False,False,False,True,True,True,True
8929343,Palm Jumeirah,25.110713,55.130183,1400000,6700,208.96,4,5,High,"unfurnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,covered_parking,kitchen_appliances,maids_room,private_garden,private_jacuzzi,private_pool,view_of_landmark,view_of_water,walk_in_closet,",True,True,True,True,True,True,True,False,True,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,True,True
8593136,Damac Hills 2,24.989509,55.377564,50000,1703,29.36,3,2,Low,"unfurnished,balcony,central_ac,covered_parking,security,shared_pool,",True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
8929193,Dubai Sports City,25.040218,55.218476,29999,430,69.77,0,1,Medium,"furnished,balcony,built_in_wardrobes,concierge,covered_parking,kitchen_appliances,security,shared_gym,shared_pool,shared_spa,view_of_landmark,",True,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,False,False
8858889,Al Muhaisnah,25.279683,55.412692,29000,434,66.82,0,1,Low,"unfurnished,balcony,built_in_wardrobes,central_ac,security,",True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
8929524,Motor City,25.044866,55.2481,39000,623,62.6,0,1,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,kitchen_appliances,pets_allowed,security,shared_gym,shared_pool,view_of_landmark,walk_in_closet,",True,True,False,True,True,True,False,False,True,False,False,False,True,False,False,False,False,True,True,True,False,False,False,True,False,True
8890580,Dubai Creek Harbour (The Lagoons),25.195295,55.365799,64990,725,89.64,1,1,High,"unfurnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,concierge,covered_parking,lobby_in_building,pets_allowed,security,shared_gym,shared_pool,vastu_compliant,view_of_landmark,view_of_water,walk_in_closet,",True,True,True,True,True,True,True,True,False,True,False,False,True,False,False,False,False,True,True,True,False,False,True,True,True,True
8938891,Dubai Marina,25.081622,55.141977,115000,796,144.47,1,2,Ultra,"partly_furnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,concierge,covered_parking,kitchen_appliances,lobby_in_building,pets_allowed,security,shared_gym,shared_pool,shared_spa,study,vastu_compliant,view_of_landmark,view_of_water,walk_in_closet,",False,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,True,True,True,True,True,True,True,True,True
8913961,Emirates Hills,25.068934,55.172918,2000000,18553,107.8,7,7,High,"furnished,balcony,built_in_wardrobes,central_ac,covered_parking,kitchen_appliances,private_garden,private_gym,private_jacuzzi,private_pool,security,shared_spa,study,view_of_water,",True,True,False,True,True,False,False,False,True,False,False,False,False,True,True,True,True,True,False,False,True,True,False,False,True,False
8923536,DAMAC Hills,25.024108,55.242908,30000,435,68.97,0,1,Low,"furnished,balcony,built_in_wardrobes,central_ac,covered_parking,",True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8924043,Meadows,25.073219,55.155037,380000,4018,94.57,4,4,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,maids_room,",True,True,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8922571,The Springs,25.057378,55.181022,165000,1856,88.9,2,2,Medium,"furnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,private_pool,",True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
