id,neighborhood,latitude,longitude,price,size_in_sqft,price_per_sqft,no_of_bedrooms,no_of_bathrooms,quality,amenities,partly_furnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,concierge,covered_parking,lobby_in_building,pets_allowed,private_garden,private_gym,private_jacuzzi,private_pool,security,shared_gym,shared_pool,shared_spa,study,vastu_compliant,view_of_landmark,view_of_water,walk_in_closet
8938550,Umm Suqeim,25.136864000000003,55.188892,2950000,1240,2379.03,2,2,Medium,"furnished,balcony,barbecue_area,built_in_wardrobes,central_ac,pets_allowed,shared_gym,shared_pool,",True,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
8939644,Dubai Hills Estate,25.11576,55.248755,1020000,645,1581.4,1,1,Medium,"unfurnished,balcony,built_in_wardrobes,childrens_play_area,lobby_in_building,security,shared_gym,shared_pool,",False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False
8939643,Business Bay,25.181304,55.252577,2996000,1306,2294.03,3,4,High,"partly_furnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,concierge,covered_parking,kitchen_appliances,lobby_in_building,maid_service,pets_allowed,security,shared_gym,shared_pool,vastu_compliant,view_of_landmark,view_of_water,walk_in_closet,",True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,False,False,True,True,True,True
8939641,Jumeirah Lake Towers,25.0781,55.151897999999996,849999,850,1000.0,1,2,High,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_pool,concierge,covered_parking,lobby_in_building,pets_allowed,security,shared_gym,shared_pool,shared_spa,view_of_landmark,walk_in_closet,",False,True,False,True,True,False,True,True,True,True,True,False,False,False,False,True,True,True,True,False,False,True,False,True
8938537,Downtown Dubai,25.194328,55.269307999999995,1899999,994,1911.47,2,3,Medium,"furnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,shared_gym,shared_pool,",True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
8939627,Jumeirah Village Circle,25.059748000000003,55.1996,950000,654,1452.6,1,1,High,"furnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,concierge,covered_parking,kitchen_appliances,lobby_in_building,security,shared_gym,shared_pool,vastu_compliant,walk_in_closet,",True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,True,True,True,False,False,True,False,False,True
8939623,Jumeirah Lake Towers,25.0781,55.151897999999996,824999,790,1044.3,1,2,High,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_pool,concierge,lobby_in_building,pets_allowed,security,shared_gym,shared_pool,shared_spa,view_of_landmark,walk_in_closet,",False,True,False,True,True,False,True,True,False,True,True,False,False,False,False,True,True,True,True,False,False,True,False,True
8938532,Downtown Dubai,25.195483,55.271797,4980000,2114,2355.72,3,3,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,concierge,covered_parking,pets_allowed,security,shared_gym,shared_pool,",False,True,False,True,True,True,False,True,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False
8938530,Ras Al Khaimah,25.71509,55.837948,2200000,2077,1059.22,2,3,Medium,"furnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,kitchen_appliances,maids_room,pets_allowed,security,shared_pool,view_of_landmark,view_of_water,",True,True,False,True,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False
8938531,Dubai Marina,25.086376,55.14736,2690000,1255,2143.43,2,3,Medium,"furnished,balcony,built_in_wardrobes,concierge,covered_parking,shared_gym,shared_pool,",True,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
8938529,Abu Dhabi,24.449399,54.608582,1350000,1202,1123.13,2,3,Medium,"furnished,balcony,central_ac,covered_parking,security,shared_gym,shared_pool,view_of_water,",True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False
8938527,Downtown Dubai,25.201842000000003,55.280473,1500000,735,2040.82,1,1,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,concierge,covered_parking,kitchen_appliances,security,shared_gym,shared_pool,",False,True,False,True,True,False,False,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
8938526,Bluewaters,25.078585,55.121341,13500000,2600,5192.31,4,4,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,covered_parking,kitchen_appliances,maids_room,security,shared_gym,shared_pool,walk_in_closet,",False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True
8938523,Abu Dhabi,24.429896,54.621814,730000,675,1081.48,1,1,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,concierge,covered_parking,security,shared_gym,shared_pool,",False,True,False,True,True,True,False,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
8939597,Al Jaddaf,25.212393,55.316262,650000,671,968.7,1,2,High,"unfurnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,concierge,covered_parking,lobby_in_building,maid_service,pets_allowed,security,shared_gym,shared_pool,shared_spa,vastu_compliant,view_of_landmark,view_of_water,walk_in_closet,",False,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,False,True,True,True,True
8939593,Business Bay,25.181304,55.252577,1014300,414,2450.0,0,1,High,"partly_furnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,concierge,covered_parking,kitchen_appliances,lobby_in_building,maid_service,pets_allowed,security,shared_gym,shared_pool,vastu_compliant,view_of_landmark,view_of_water,walk_in_closet,",True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,False,False,True,True,True,True
8938521,Dubai Marina,25.089463000000002,55.148929,800000,918,871.46,1,2,Low,"furnished,balcony,built_in_wardrobes,central_ac,shared_gym,shared_pool,",True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
8939592,Greens,25.090438,55.17304,1200000,1100,1090.91,2,2,High,"furnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,covered_parking,kitchen_appliances,lobby_in_building,pets_allowed,security,shared_gym,shared_pool,",True,True,True,True,True,True,True,False,True,True,True,False,False,False,False,True,True,True,False,False,False,False,False,False
8938520,Downtown Dubai,25.201842000000003,55.280473,2100000,1162,1807.23,2,3,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,concierge,covered_parking,security,shared_gym,shared_pool,shared_spa,",False,True,False,True,True,True,False,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
8939591,Arjan,25.056167000000002,55.24085899999999,850000,785,1082.8,1,2,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,concierge,covered_parking,lobby_in_building,security,shared_gym,shared_pool,view_of_landmark,",False,True,False,True,True,False,False,True,True,True,False,False,False,False,False,True,True,True,False,False,False,True,False,False
8938515,Palm Jumeirah,25.113208,55.138932,4499999,1080,4166.67,1,2,Medium,"furnished,built_in_wardrobes,childrens_play_area,private_jacuzzi,shared_gym,shared_pool,view_of_water,",True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False
8938514,Jumeirah Village Circle,25.056570999999998,55.204936,1450000,1404,1032.76,2,2,Low,"unfurnished,balcony,built_in_wardrobes,kitchen_appliances,walk_in_closet,",False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8938513,Business Bay,25.183494,55.284105000000004,740000,442,1674.21,0,1,Low,"unfurnished,childrens_play_area,covered_parking,security,shared_pool,view_of_landmark,",False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
8938512,City Walk,25.201656,55.263262,2302831,1320,1744.57,1,2,Medium,"furnished,balcony,built_in_wardrobes,central_ac,covered_parking,kitchen_appliances,security,shared_gym,shared_pool,",True,True,False,True,True,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
8938511,City Walk,25.201656,55.263262,3429001,1833,1870.7,2,4,Medium,"furnished,balcony,built_in_wardrobes,central_ac,covered_parking,kitchen_appliances,maids_room,security,shared_gym,shared_pool,",True,True,False,True,True,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
8939579,Arjan,25.056167000000002,55.24085899999999,550000,450,1222.22,0,1,Medium,"furnished,balcony,built_in_wardrobes,central_ac,concierge,covered_parking,lobby_in_building,security,shared_gym,shared_pool,view_of_landmark,",True,True,False,True,True,False,False,True,True,True,False,False,False,False,False,True,True,True,False,False,False,True,False,False
8938505,Town Square,25.009152,55.290392000000004,1175000,1500,783.33,3,4,Medium,"unfurnished,balcony,barbecue_area,childrens_play_area,childrens_pool,concierge,covered_parking,lobby_in_building,shared_gym,",False,True,True,False,False,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
8938503,Dubai Creek Harbour (The Lagoons),25.204631,55.343456999999994,1500000,879,1706.48,1,2,Medium,"unfurnished,balcony,central_ac,covered_parking,kitchen_appliances,security,shared_gym,shared_pool,view_of_water,",False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False
8938501,Dubai Creek Harbour (The Lagoons),25.208625,55.345967,1450000,785,1847.13,1,1,Medium,"unfurnished,balcony,central_ac,covered_parking,kitchen_appliances,security,shared_gym,shared_pool,view_of_landmark,view_of_water,",False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,True,True,False
8938502,Dubai Creek Harbour (The Lagoons),25.208625,55.345967,1500000,826,1815.98,1,1,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,covered_parking,kitchen_appliances,security,shared_gym,shared_pool,view_of_landmark,view_of_water,",False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,True,True,False
8938504,Mohammed Bin Rashid City,25.171460999999997,55.2758,2450000,1177,2081.56,2,4,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,covered_parking,kitchen_appliances,security,shared_gym,shared_pool,view_of_water,",False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False
8938500,Jumeirah Lake Towers,25.078175,55.151120999999996,2250000,2842,791.7,4,5,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,covered_parking,maids_room,security,shared_gym,shared_pool,study,view_of_water,",False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,True,True,True,False,True,False,False,True,False
8938493,Dubai,25.056388000000002,55.208121,570000,620,919.35,1,2,Medium,"unfurnished,balcony,built_in_wardrobes,childrens_play_area,concierge,covered_parking,kitchen_appliances,pets_allowed,shared_gym,shared_pool,",False,True,False,True,False,True,False,True,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
8939555,Jumeirah Lake Towers,25.078488,55.153092,849999,967,879.01,1,2,High,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_pool,concierge,covered_parking,lobby_in_building,pets_allowed,security,shared_gym,shared_pool,shared_spa,view_of_landmark,view_of_water,walk_in_closet,",False,True,False,True,True,False,True,True,True,True,True,False,False,False,False,True,True,True,True,False,False,True,True,True
8938491,Downtown Dubai,25.194876999999998,55.28314399999999,3876000,1452,2669.42,2,3,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,kitchen_appliances,security,shared_gym,shared_pool,",False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
8938490,Jumeirah Village Circle,25.053341,55.197827000000004,1225000,1302,940.86,2,3,Low,"furnished,balcony,barbecue_area,built_in_wardrobes,",True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8939546,Business Bay,25.181304,55.252577,1520400,647,2349.92,1,2,High,"partly_furnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,concierge,covered_parking,kitchen_appliances,lobby_in_building,maid_service,pets_allowed,security,shared_gym,shared_pool,vastu_compliant,view_of_landmark,view_of_water,walk_in_closet,",True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,False,False,True,True,True,True
8938488,Bluewaters,25.078386,55.1225,5600000,1436,3899.72,2,3,Medium,"unfurnished,built_in_wardrobes,central_ac,childrens_play_area,pets_allowed,shared_gym,shared_pool,",False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
8938483,Dubai Harbour,25.100553,55.141698999999996,6700000,1794,3734.67,3,4,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,covered_parking,maids_room,security,shared_gym,shared_pool,view_of_water,",False,True,False,True,True,True,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False
8938485,Downtown Dubai,25.19331,55.280919,1680000,795,2113.21,1,2,Medium,"unfurnished,balcony,built_in_wardrobes,central_ac,childrens_play_area,concierge,covered_parking,security,shared_gym,shared_pool,",False,True,False,True,True,True,False,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
